Raman Shift (cm-1),EM5_a,EM6_a,Methanol,E60_a,E5_a,E50_a,E30_a,EM1_a,EM8_a,E90_a,Ethanol,EM3_a,E40_a,E20_a,EM2_a,EM9_a,EMX
1562.2,0.05701283359116259,0.05998421623572885,0.04027517683906472,0.027459524827471413,0.035319820283654005,0.014399197968833453,0.020573244238158865,0.04898940958805579,0.06531171873701708,0.027190868274380102,0.04340945150506779,0.052641548910317304,0.027323054031224252,0.025713728175106903,0.05280783978497961,0.06292774465213513,0.06836004791257565
1573.7,0.061463228175859044,0.061630963116106,0.04542124098185917,0.03716828305967427,0.08116930841909069,0.03486600204963337,0.03219739325924669,0.048020325436333174,0.06506533403145129,0.03753579378570736,0.050130962689596076,0.05760227264588816,0.044642899692333135,0.034949659536578075,0.05620671224938235,0.0647897224825843,0.06963965789054778
1585.3,0.0658293302214242,0.06728779615410652,0.04925696244473691,0.036618509124811405,0.0750792282780788,0.03440478843313979,0.03534770251800098,0.056395764124128694,0.07014829871579539,0.03788640406498069,0.055192449495634725,0.06530834167109474,0.044044332216219596,0.04835472402273514,0.061756790160338214,0.06932229155171878,0.07467194371622701
1596.8,0.07097427377435396,0.07152473843558603,0.05147380181075605,0.04956977090205857,0.06683255893473913,0.04572882593747919,0.041846750453950636,0.06460175636833508,0.07348506749521275,0.048754284804022156,0.06153903366452105,0.06920362074175783,0.04961280347734154,0.05013953074251241,0.07033250170493588,0.0728265230819331,0.07848650241123992
1608.4,0.08137000932112375,0.08398487158838903,0.06460756309791907,0.06178906421360216,0.04720214605806314,0.05864014731106348,0.05411521740992919,0.07950915611515941,0.0798205922170924,0.06584822346575861,0.07507624815688728,0.08207485209177416,0.06308039308711344,0.06434818403201678,0.0796667983863332,0.07822327376352713,0.08722662887324545
1619.8,0.10659588771803073,0.10410362894828798,0.07365917195643334,0.07698894558194466,0.05453807718237622,0.07370128177052,0.0719114285162688,0.1073215970198609,0.0996521088436751,0.08873901718601691,0.09469912128471436,0.11029360993745768,0.08771698026180581,0.07762272114753156,0.10709918009851273,0.09631265329547366,0.10468182165267664
1631.3,0.15731013247137304,0.153431356306268,0.11354861501891615,0.13975408234337316,0.10957378728808637,0.14548520964809397,0.12307379919077849,0.16433648788164332,0.1389814838628618,0.14876198723044198,0.13995229316308264,0.16274387009850103,0.14432747435463722,0.1428235491741884,0.15703833439089093,0.13598091774192342,0.145145664615242
1642.8,0.1883077370422723,0.1842515779149873,0.1579516730709341,0.20021507866439664,0.10104194911293916,0.1999205137402812,0.20340857234064513,0.19470173913651875,0.16815773443330945,0.19246787557044454,0.18507037078568592,0.1958942384740538,0.2151425986477404,0.20768949234589312,0.18489754169107708,0.16684355735511855,0.17423484577864343
1654.2,0.1602621227561719,0.1584863028575546,0.16273052790273562,0.14037897399204088,0.1074371752969332,0.1447438277893159,0.12819383573180446,0.1463236331805571,0.15615499736027907,0.14428280281854386,0.15307044202869402,0.15591024719084748,0.15327910524858757,0.14337766384489684,0.14701727525480188,0.15124146645044279,0.1418673191355437
1665.6,0.13188867920179648,0.13265975049237416,0.1433752951057526,0.0879519594616282,0.06333222691304737,0.09314426679972149,0.08687715433619936,0.11025316999379696,0.13435195655838011,0.09972820420977241,0.11199235783404872,0.12469016824167735,0.09922826044292068,0.08746087899215003,0.11505707448888397,0.13355094950947666,0.11064477997950964
1677.0,0.10312951981380096,0.10664045241399137,0.12053057839550306,0.06914935622803618,0.040571906912802276,0.0735334659906923,0.0701315385301891,0.08706890950734188,0.10653129441200387,0.07660254472463102,0.09013125019787287,0.09667535488654962,0.07728708210947176,0.06755973239959949,0.08979955262076773,0.10687822919779157,0.08429861875472006
1688.4,0.0777294877245081,0.08497144347250755,0.09456227006557705,0.04467563113688866,0.05699670669507337,0.04282927560616385,0.04104877905482723,0.05958036048892978,0.08988092353553018,0.048847856143894,0.06711651238928693,0.07176444298598399,0.0474060545320783,0.04695612663544024,0.06696102048931932,0.08841396107780439,0.06998982346914834
1699.8,0.06679831266828412,0.07034504791523781,0.08010276417242007,0.027560610449762258,0.06750118054532979,0.02549758422276901,0.01951900597790459,0.04556559463319774,0.07649024229990861,0.030530423525072178,0.05060398778898655,0.058576919028348,0.034709795754801674,0.026007073310272303,0.054539244927242735,0.07749284104669912,0.06056709079919736
1711.1,0.0567484145387829,0.06239228281401135,0.07196720978632906,0.021259382724511677,0.046381775714854565,0.017315788047728015,0.013021047567492805,0.03697530781469211,0.06729544147673655,0.02220525049068584,0.041832347315598616,0.0494869843493141,0.01955228960893513,0.017607276319602058,0.04692846861823282,0.06978886854448854,0.05359998301049563
1722.4,0.05191181012378679,0.05843893130602916,0.06567078065323796,0.013267847323958281,0.04176094170266485,0.013317897767613355,0.009318955522851105,0.03171474329087325,0.0632620197853581,0.016867238557884717,0.03638499647689899,0.045615763578200734,0.017836161611730284,0.008890429536325194,0.0403519839060374,0.06544085274263899,0.05190447885175297
1733.8,0.04943337594389591,0.0531442742908837,0.06084052211936764,0.012684922512355739,0.047256685550731786,0.00976846200188615,0.003844236204082373,0.02960219466939014,0.05909864499025798,0.01312188826773909,0.03376491563723549,0.040843781612744746,0.014844400893623797,0.01228786190051054,0.03830458877838746,0.062260909560268765,0.048390901642036334
1745.0,0.04499595979870516,0.05104255274540174,0.05639044715543455,0.009111346632738293,0.04328928941627895,0.005878169716789338,0.0,0.02686389029867758,0.055027157216785166,0.008500972409510121,0.029155584433864182,0.03800045478726071,0.008840308405897874,0.007378414362124299,0.03523994219322867,0.058236537488337445,0.04687153332595752
1756.3,0.04336777103549816,0.047348100861406645,0.052077806658735876,0.006981512442393665,0.06663625547953138,0.003960040312953164,0.006372850371167405,0.02517884508776115,0.05509767998853594,0.006873556830206245,0.029105754120912708,0.036706551236831045,0.010329526090313703,0.00999696674227806,0.03395905437241651,0.057106479385872176,0.045839464884252605
1767.6,0.039253199357873386,0.04429991871890891,0.04773854044925565,0.0021270204030639063,0.032344024184033676,0.0015590539629718426,0.0,0.021746757204547194,0.051537735777443326,0.0033572083466997583,0.0267666871906029,0.03321117972586574,0.002444730200263243,0.0014219229117088696,0.031988451976994375,0.053005796991445274,0.04294598617084288
1778.8,0.03823728788895802,0.042564142218458154,0.041370072660474384,0.0051861082916129534,0.0977655529825341,0.0003930206061037761,0.0043592345594106255,0.02248046030446816,0.04880472583171805,0.004577311288758279,0.02826767867148722,0.03305493376366749,0.010132518861056653,0.005899750052427494,0.03199301096020386,0.050011074163119056,0.04380211764965928
1790.0,0.03355786189132996,0.040661362070211794,0.03885447912545706,0.0028299008784112606,0.04952472132835461,0.0011842687812711338,0.0,0.020443763886085996,0.046470724757381815,0.001466492051922362,0.02849969928310655,0.031026624789143795,0.008539799852633553,0.0005601593624388652,0.029598946162660216,0.047562483250214414,0.04272437790892437
1801.2,0.032541411525318066,0.038097682373348755,0.03614367051261421,0.0,0.06858321261171564,0.0009071858254487272,0.009269375629259927,0.019691222325734434,0.04285642139823384,0.003632173663134397,0.029391232084643868,0.026563372072746703,0.010333213062573956,0.0107734299287234,0.027929797279841188,0.04479622843585397,0.04149687393041148
1812.4,0.03172857457085636,0.03424426124443444,0.0342313063351725,0.002760266625673647,0.06693194020339144,0.0,0.0,0.01782397235149199,0.03918996065643062,0.0015524954326247085,0.026220730039938845,0.02789106366697623,0.0073725189497090325,0.007685392933306925,0.026913367933223076,0.04226399708856633,0.03975726613789171
1823.5,0.028493214047144375,0.03336964477094958,0.032793803826628144,0.0,0.031067906813114315,0.0,0.0001998410611413167,0.01840766551222012,0.03848962079675117,0.0,0.025863212934572874,0.025739042554136986,0.0,0.0028278400282681746,0.02513876450606575,0.038818318061349034,0.03788137602433325
1834.6,0.026314676287187335,0.032031391315258124,0.03064816356336132,0.0,0.0581559190705521,0.0,0.0,0.013909011940940994,0.0353591676805598,0.0,0.023847178078108957,0.024122499267136843,0.007333808237540037,0.007875354066206436,0.02223771820419152,0.0380243263000559,0.0361413850250866
1845.8,0.02639600488992269,0.032256888388663175,0.02782438949380757,0.0,0.026843984010349018,0.0,0.0019876213511899844,0.01664671826270735,0.03588638558581298,0.0,0.024255585697410986,0.02422006272589558,0.002032011939293902,0.0,0.02420955376554741,0.03527392767556115,0.037111294127445564
1856.9,0.027589033977787517,0.03148532012145644,0.025324978565082472,0.0,0.05628951304479987,0.0012562284884674165,0.0,0.017032707293856177,0.03551929519586238,0.0,0.024589275758577826,0.02382391783389457,0.0008588496681499889,0.008626329351346546,0.023746592619436513,0.03577281333366969,0.03766162647228008
1867.9,0.02633609745830273,0.030667104353863876,0.020626765522000226,0.0032807024219873213,0.0865163434941612,0.0012673422707504987,0.0,0.018109738792643524,0.03570670726317817,0.0012613281815496414,0.025633312733821464,0.02642274690348609,0.007349868166878335,0.005761588746195062,0.026476153837033743,0.0373030071552164,0.037020533617043265
1879.0,0.024284829308153386,0.027495448237358746,0.022074587508661443,0.0,0.01366480009452028,0.0011478808092158527,0.0,0.014955044707160331,0.033867956685998755,0.00016702620040071783,0.023378393735344127,0.019606873178008122,0.005352092167408428,0.001151064264177436,0.021457533942644512,0.03564873031531079,0.03700727307061304
1890.0,0.02428882613069466,0.027369670046078813,0.021588664651852565,0.0,0.042393046452497994,0.0,0.0,0.01427227521336195,0.03125619063909928,0.001943802459679783,0.023583239254775977,0.021277880210761563,0.005053965571860326,0.006040529194067095,0.02133298397909567,0.032789460239954604,0.033667114419269215
1901.1,0.024551763167350374,0.029546247794658677,0.020258206927424062,0.0,0.009748849527824418,0.0,0.0,0.014526444879429255,0.03106631792376258,0.0019099641386208011,0.024049400925054313,0.021640237055958026,0.004133217676529168,0.00390630663798903,0.02057686517850583,0.03216649156360475,0.03289322294262187
1912.1,0.020009576383099442,0.025289987326552146,0.02067407976191068,0.0008347760367451822,0.0,0.0,0.0,0.013619956243029906,0.027611324545828708,0.0018672227925306314,0.022069804132459816,0.02050805244768131,0.0021576420243083734,0.0,0.021436794300226332,0.03033987993557391,0.029859629840073232
1923.0,0.02127894927419781,0.027293845409832446,0.019471165983069052,0.0010669465567440372,0.011801555110978352,0.002940464378951754,0.0,0.011953151446170504,0.03082088020065596,0.0020675109516483884,0.021976114225233052,0.02054309471902811,0.004362391264101322,0.0026442117662347745,0.02004749980751779,0.031228380331081676,0.03329098160234289
1934.0,0.022090304260143905,0.026095894206111962,0.017888633014496426,0.0012201816912070082,0.032710406984589935,0.0,0.003061843973955502,0.015328823630210198,0.028982667833611708,0.0008359840541686802,0.022784949925828326,0.021228471370210965,0.0,0.0,0.02042492394012563,0.0324563806458016,0.03304932972274786
1945.0,0.02326388813382258,0.024936596072770604,0.018943145223370983,0.0018778282982577833,0.04626027289264034,0.0,0.0034428310053590087,0.012366251910754328,0.029931744046499977,0.0008746362434372578,0.020207054656982564,0.021511850082544935,9.250975275916324e-05,0.0,0.022208234280334995,0.03036013663919786,0.031125085862460385
1955.9,0.02268160946427769,0.026093004577806972,0.016270456323264407,0.0022851226626368175,0.014215897787975633,0.00016405446036853188,0.001675784554366445,0.012293738801585956,0.028380592997668857,0.0017325275788078781,0.020039819013335555,0.019347134699702225,0.0030718519043314227,0.0,0.01962022579720974,0.03129493247857242,0.03246158465539426
1966.8,0.01868725682410199,0.022496324578056247,0.0190032168150991,0.0,0.01862505782985328,0.0,0.0,0.010602015410789626,0.02602648246572881,0.0,0.019973694808066676,0.017500878306390848,0.0028150012850371286,0.0007735310043242338,0.01748856419544999,0.02827748630537162,0.026941744954366666
1977.7,0.019609400140196024,0.023046475465358388,0.018446921486218536,0.0003999525419360382,0.04187842509839217,0.001692306852435916,0.0009249472021276557,0.012154742883711493,0.026491170227159282,0.0001881936372153118,0.021908594980963578,0.01811236973610616,0.0,0.0010247763895816023,0.017073360282611985,0.029685537316293413,0.029586965107018307
1988.6,0.02105642955091169,0.022159867348322405,0.0181809088384787,0.001185545621133383,0.03838718933019333,0.002837842638442972,0.0010289246913393086,0.010771461858137673,0.02445998533012559,0.000478772222350547,0.02103815495391108,0.01777958218381319,0.0017721517792676272,0.0,0.016964168866666917,0.028395181243113788,0.030207737855313516
1999.4,0.019402822796014664,0.024324053731117186,0.016882679930755394,0.0,0.03887851477233097,0.0,0.003144208609679923,0.011310251714207702,0.02827678796344112,0.0,0.020871812127318118,0.017090822929233262,0.0,0.0,0.018926438036111198,0.028917600419872024,0.03039033089120675
2010.3,0.020317421548619662,0.02374567087260179,0.016459261667058637,0.0,0.04642350406908345,0.002446747645440328,0.0,0.01100185918878967,0.027901526578464727,0.0,0.021498457517193932,0.016883457822022056,0.0,0.006566539562154004,0.017424626310688276,0.02859859991090294,0.02908270182814465
2021.1,0.019996597948679525,0.022904391175451302,0.015411497547652744,0.00025647916447682153,0.04121591268352946,0.0,0.002330046478505578,0.01124107770007584,0.02671841289773502,0.0,0.022281289946704187,0.018440482458894653,0.0023196518449770335,0.0,0.01730504638934429,0.028419295902853206,0.027939573051600577
2031.9,0.01908096631322147,0.023737464949904332,0.017901425308063008,0.0,0.038954595782211256,0.00022635064761518392,0.003567774464446411,0.010774252750098317,0.02806928688628024,0.0007204302579100104,0.020582372259025594,0.016728922170780824,0.006213003977314262,0.006139247142175542,0.01819318890066887,0.028747544273968993,0.028763166780309515
2042.7,0.017677318149142824,0.022794456128075118,0.01965650235714376,0.00026817999122604955,0.01330224243498886,2.0543333564364065e-06,0.0,0.010801364183900628,0.023775420782074324,0.0,0.020348007996648772,0.016669783589664457,0.002403160465152727,0.0,0.017263118682601948,0.026718582979674065,0.026908980116238514
2053.5,0.018196770363642464,0.022064219067463538,0.018878130781325768,0.0,0.027123531874585396,0.0,0.0,0.009961358360476878,0.022896199695213892,0.0,0.019950537369258142,0.015883460876450463,0.002010634020452931,0.0011437155036943473,0.01594067684226123,0.025912168610065008,0.02605653121926616
2064.2,0.01815886791384044,0.023857064165906536,0.015320746523319797,0.0023802028732450567,0.04979697202597707,0.0008095594488899752,0.006233534125345462,0.012377913837781954,0.026581483525526736,0.0013525295997511358,0.02121917343134086,0.01786699783981119,0.0,0.008594271166242692,0.017301720580819944,0.02887586226258269,0.02935048587797541
2075.0,0.01864037276814625,0.021234345604703005,0.016853292048577554,0.00020728342427986935,0.010429856778475697,0.0008155570370680877,0.0,0.010495712711147583,0.024383894071630753,0.0012182842929764279,0.019737377491687157,0.017232284257881238,0.0030898745781096017,0.0,0.015987574597914278,0.026838297732061332,0.028243343716936393
2085.7,0.017352003746111424,0.021052166710227076,0.019806623616616278,0.001578931916230686,0.0,0.0,0.0,0.008624027231648592,0.024111968890791095,3.75690076531833e-05,0.019752220560640528,0.014866132829009188,0.0,0.0,0.016052783027189755,0.025156590844129093,0.025434623413391266
2096.4,0.016596065382684055,0.02052974486445213,0.017028952384387876,0.0,0.0,0.003463650749729698,0.0,0.012478684645237464,0.023819885322004446,0.0009075923510333437,0.020742353760251155,0.014839984152256184,0.0,0.0016786725627793628,0.016538987523087575,0.02588949997180346,0.02675370371064819
2107.1,0.016423887657840436,0.019169266895734675,0.016612941318427218,0.0,0.016008212649053926,0.0,0.0,0.010677319440271118,0.024842353726846938,0.0,0.019317642258991283,0.014688793098856378,0.00040287370540361317,0.0008070501316042645,0.015576929676438965,0.024518512669155917,0.02600691541749734
2117.7,0.01681211834971904,0.019721216531455543,0.01752056208262117,0.0002191002924381906,0.04832015222389818,0.0,0.0,0.00976529887934585,0.02522606544096757,0.0,0.02062740366974864,0.01601773892145855,0.0003380197043403442,0.0019035642600745185,0.017612292075344864,0.026260083772608033,0.02555550999791437
2128.4,0.018183791938964525,0.020596940592410996,0.013071538637721699,0.0016696478752133478,0.05460156113260426,0.0026635331665383986,0.014464118793583891,0.01076647818036073,0.02596362536576655,0.002461800208406499,0.02009796364463928,0.017621207871109858,0.0,0.017298630969015755,0.016777325265906907,0.027380485762846955,0.02768782508710389
2139.0,0.016410415232941213,0.019376804847100863,0.01655003494608963,0.00030570179573550463,0.008504937841416205,0.0034027279402320566,0.01576527384985396,0.009677834620764506,0.02297129635477325,0.0010307673277732898,0.020244329705666482,0.015275770149730722,0.0,0.004629373350598182,0.015023050429659183,0.02453880795876653,0.02349374203745365
2149.6,0.01780557576873574,0.02042129133087632,0.016551740852337737,0.00017033783252191773,0.01801053954702668,0.0,0.0002910026848663398,0.009141785816806572,0.022992352796066554,0.0,0.02039962392921058,0.013626693044749269,0.0006126073417769658,0.006038832622689783,0.014192642605061513,0.024309774929919665,0.024175305342178818
2160.2,0.01436062905894994,0.018382166178895015,0.01810829129067271,0.0,0.0,0.0,0.0,0.010780332932902006,0.020282681571912948,0.000493259358102497,0.019686710169227118,0.01365120743517541,0.0011034234380126989,0.004202262212478761,0.014984037486569192,0.022740334493351267,0.021379718586194134
2170.8,0.015080640934564106,0.019642502279661207,0.01618899829706063,0.0,0.023084502897495356,0.0,0.0036442559476134342,0.010676771258444708,0.022249462818264155,0.0,0.019966496456407367,0.014778299135949784,0.0017100226577736225,0.0037791192098546376,0.016180658832350644,0.023961930607686255,0.02381009899782996
2181.4,0.01400235209453284,0.017033094446074794,0.01613788336424957,0.0,0.04272276142318716,0.0021997974161070463,0.0,0.009281878171058137,0.019795881408285542,0.0,0.01919248058601945,0.013502980916895906,0.0002168291679392417,0.0,0.014934187613505357,0.022425938629298453,0.02226634479010941
2191.9,0.01581713409459159,0.01744781968743929,0.015897698409692997,0.00013528399460098288,0.0507432509689404,0.0,0.0,0.008746427414105452,0.023407185913235977,0.0006783517901652253,0.01935195988647017,0.014361516558869079,0.0,0.0,0.01329953006969162,0.02345374973323858,0.024371939905436818
2202.4,0.016141954523814412,0.019554246314051144,0.0006983376984207788,0.001669376558749006,0.0,0.0015937531977430698,0.0010808225150973907,0.009977405996472198,0.021644029295977196,0.00029161722641330416,0.019107942051682474,0.013643188015417113,0.0004799387997201369,0.00550905081181351,0.014411884938881642,0.023584818096455948,0.023435882224014014
2212.9,0.016304656643740773,0.019124679777005552,0.014612578827498944,0.0,0.046868823692600516,0.0007891449994009817,0.0,0.010376103516964249,0.02287957969306922,0.0,0.019802887887148884,0.01524578280975343,0.0016612493037899832,0.0,0.01595270961988242,0.023357984101904213,0.02406017351100239
2223.4,0.014583642805751206,0.018537423103412404,0.014808495270377985,0.0007851447361610468,0.0385261951416551,0.0006812897778684773,0.0,0.008483934955027946,0.020267226513359732,0.001691765574596499,0.018690996875125914,0.015091247159363646,0.0,0.010922220448233553,0.014111664603092145,0.023772380579663716,0.020674308726676208
2233.9,0.014257834407912692,0.01693087657311932,0.016566410553619373,0.0011934891404202872,0.011850418783081898,0.0012051316602094868,0.0,0.008264651328010748,0.020531896097506785,0.0,0.018275837329655806,0.0126094030288204,0.003869499901515437,0.0022205934881602152,0.013862564680377715,0.02183215222094421,0.021941516741055798
2244.4,0.01612551817293644,0.016256120860696652,0.015236325724399213,0.0008501731483851824,0.0,0.0,0.0011290717248683088,0.008596367666572308,0.020116954005343402,0.0013821358358837319,0.018983673200075865,0.013551553634692614,0.0,0.0025202251250406402,0.013224381583271959,0.02061509726955391,0.02175637046913149
2254.8,0.0152827275099094,0.01856640545930485,0.016365417432045098,0.003601732963838644,0.02093304669748101,0.0001913411189391392,0.008292674542763218,0.008662800646434453,0.021023609537020663,0.0021747815735722914,0.019773648163963053,0.015511412363263786,0.0012704076908865503,0.020458192229496536,0.01406517792171336,0.022862870469861334,0.02265392313872921
2265.2,0.01572933875875311,0.018779950864321254,0.016165262059917966,0.001615775779192497,0.019486595587122332,0.00019856064377306228,0.0,0.009269717944923471,0.02040263110466327,7.316536499400022e-05,0.019905338560660558,0.01409672320439137,0.005092345775354869,0.0,0.014237485121880352,0.0207387720416892,0.021870381818386964
2275.6,0.012588734373003842,0.015863197160924238,0.016825332437410714,0.0,0.03620285450947448,0.0,0.0,0.008278506092876212,0.018484519112002558,0.0012959543032600666,0.018579897067388745,0.01399072224015699,0.0,0.005687920189733014,0.01248653610402662,0.019255942665365004,0.02010753775540176
2286.0,0.013382126116820018,0.015921730563653792,0.015214815224089462,0.00163349297388817,0.03116434631707674,0.0028211349723388434,0.0,0.008727589013075642,0.01816635685458737,0.0,0.018746239894467016,0.01040078981389154,0.0,0.005554541832480934,0.01130112538474575,0.019077063035239282,0.022150077912295372
2296.4,0.012877673222729476,0.015691105424381423,0.016063408180445746,0.0,0.002230147275222279,0.0,0.006213284588289968,0.008371552139592743,0.01750080489949419,0.0,0.017549140734827287,0.013713272600000718,0.002463954359451384,0.0066862162883508025,0.013612605301985633,0.019285290472075983,0.01949770604072086
2306.8,0.011147183772956232,0.014736984347645523,0.017435229858630066,0.0,0.0037513021208596745,0.00033487826532575316,9.343468923965432e-05,0.008076964520754428,0.016267686677673938,1.0755069676015323e-05,0.019139413848897186,0.011632628266591692,0.0019010527325387808,0.0018517639316354916,0.01131274706915185,0.01776773951348404,0.017867242555864388
2317.1,0.014091674415660914,0.01570156650309579,0.014782162222511995,0.0,0.05029594527399364,0.0,0.0018132548580994344,0.008545982317239194,0.01865691337000562,0.00099526798822409,0.018768281305467625,0.012986088478784776,0.0028364720117388885,0.013607265134144442,0.012574987899610927,0.02180305694762949,0.02090727036679286
2327.4,0.013697964943429916,0.016368995686294727,0.015646530910544708,0.0020327160793132512,0.015264765207177115,0.0,0.004630130413044908,0.00888098791175817,0.017091083888599517,0.0009444948457093649,0.019822474074185217,0.01362923957872521,0.002632686682962239,0.019632293933328576,0.012833654226255783,0.018256222381968352,0.019838832108895824
2337.7,0.011730989339683232,0.0133283283147896,0.016116521460860265,0.0013468686290986022,0.005131828305183823,0.0014309128694223574,0.002352049503469178,0.008210976746132614,0.01584328722930874,0.00016858531615549841,0.018987914106209272,0.012106002995871947,0.0034915347157304243,0.0006370983444285375,0.012099582979610113,0.017573262531672185,0.017707900366308794
2348.0,0.012947505381368466,0.01694390351354506,0.015581856783631371,0.00013567314449033975,0.044832830570765536,0.0,0.005452783471864601,0.009557129075632186,0.018107942912151377,0.0005776824864965336,0.02005170464982176,0.013929493322075662,0.0033734159068760437,0.0064360569437686725,0.01446169752118784,0.019238060360645078,0.019998514759259466
2358.3,0.015365583054229475,0.016098186911628922,0.017932370205898853,0.0,0.05122294187651111,0.00013449524761487746,0.0,0.009187785673687917,0.018318791559059112,0.002057870445452494,0.02018144201286215,0.012862338356959845,0.00209116721697704,0.006941421753686871,0.012514375849592864,0.019396558775976895,0.02046098820993314
2368.6,0.013603657922166761,0.017931483830789078,0.015184160007644373,0.0025632346206113012,0.03957289072521285,0.0006013575809256348,0.0,0.008637882134929522,0.015038814096037875,0.0011535554701920467,0.01944760287657311,0.012887688899805726,0.0005209432817426667,0.020246369414955643,0.013338991531205434,0.0181349058821379,0.017369705049746737
2378.8,0.012445028460435882,0.01601935020597969,0.015757309552596854,3.917282497686529e-05,0.005696653723175271,0.0,0.003000856852872567,0.008382616059759374,0.019577600168866498,0.0,0.02018462268021725,0.012316750734763546,0.0,0.012276714314436818,0.01383390294395091,0.018732786636188648,0.019149783293656054
2389.0,0.01125298735835944,0.013516548102304644,0.019247192416674518,0.0,0.009318851578451014,0.0032061851471029135,0.0,0.007138330962223966,0.015479984784961143,0.0004175588666774467,0.01942154381276972,0.010843341069312082,1.1312625909625957e-05,0.006890604095474008,0.010536748154217627,0.015339845841407795,0.016989379454566227
2399.2,0.011392202535027698,0.014812859141979879,0.016654396675004658,0.0,0.024857999892515772,0.0008085496350267906,0.0071788802328669864,0.007927453027326585,0.0150721372734638,0.00022226745832487946,0.018503170722329664,0.011812514513105247,0.0,0.0,0.012124919013452336,0.01762492545499458,0.01889605533546476
2409.4,0.012140147264422281,0.01324808351189836,0.017747535176822656,0.0013804503807256243,0.0,0.0,0.001559234172458987,0.007527061057329744,0.01478607186886979,0.001049570298285632,0.018640664427402986,0.011116990053309782,0.001965264444090834,0.002558110628554611,0.010951541025564742,0.01628183116060068,0.016131821876870067
2419.6,0.013230426584846272,0.014919253386232966,0.01567837027631793,0.0033046700602808983,0.038127220396465863,0.0,0.0008268286656745414,0.00822478171753734,0.015748701179699193,0.0014895740882754423,0.01907680516198523,0.011100533115248674,0.0017910316912853996,0.006461095394653448,0.01056163574595443,0.015770318770429705,0.016943814890588764
2429.8,0.013231414571833354,0.015542273510667793,0.014493366913309963,0.0013108262054320847,0.06705807883613037,0.000854853776871129,0.0,0.00861575447750937,0.01716371994789098,0.0007111176674489566,0.02063817335303459,0.013689214376254893,0.005567223559603795,0.009431567597549376,0.011047840246236432,0.019289557749366082,0.01936102692119441
2439.9,0.012134174509709543,0.014867957494322338,0.013611308687866917,0.004753121343280764,0.015897511096166862,0.0019489961305512859,0.008000430190595239,0.011200061940726522,0.0201090637273834,0.0029487184291174594,0.019777665915392446,0.014223399977950243,0.0009246952730929746,0.0036785798192509774,0.01273152556952874,0.019567228353190653,0.019204168290629296
2450.0,0.00993066784518016,0.01266406713844528,0.016196587376416636,0.0004801414557093074,0.016653545397888568,0.00356860006678828,0.00399678310037535,0.0076682996905446475,0.014651784638345978,0.0036463336068697015,0.0177898663841584,0.011176546739896192,0.003927280465120344,0.0,0.010171767849664877,0.01550983220612948,0.015579879120726049
2460.1,0.010657191402646864,0.012329954101627535,0.014462388779839064,0.00011825801697628262,0.0010945380593209186,0.004332874526992625,0.0006287315808401714,0.006700910018279627,0.014683213847101442,0.0027579941710415465,0.019498270248881927,0.00980153668438131,0.0019772066138592755,0.011957334711834675,0.0099695656810155,0.014104586279435057,0.017504321869311636
2470.2,0.01125047257130964,0.014460843688104375,0.014815441637294636,0.0018328719734878682,0.05373099472159794,0.00028536799107110075,0.0,0.00750767444968061,0.017562211087589142,0.0007772591825935014,0.01698622018735645,0.011608950135232955,0.004511259068398605,0.0030420440570034,0.011123848264267839,0.016932788605362046,0.017195748129525682
2480.3,0.012068788324266456,0.013038608750266757,0.015234974290789184,0.0,0.05636850085904408,0.0021369343161392546,0.0008650450412385209,0.008125107398942,0.017091833431731075,0.001356709055397721,0.01764009648152763,0.012409221354467887,0.0020692380839145343,0.0,0.011913150501361476,0.01615037071230735,0.017054740331747264
2490.4,0.013644569319959256,0.013524364508081792,0.01339605425331242,0.0026881048662180285,0.04733106215302638,0.0,0.0,0.008255830357243466,0.01497419254265663,0.002687273368747708,0.01757983139304983,0.011435829170342436,0.0065552787802566495,0.003950446002965182,0.011088123777811975,0.01788850824143424,0.01716692780761485
2500.4,0.009403760931307762,0.011371118868474937,0.015540417691399546,0.0,0.0,0.0,0.0023971390975080823,0.006935144850438103,0.013338249058691817,0.0004891539960527984,0.01775420957051352,0.009809138076145892,0.0,0.0,0.009264529959723876,0.014182185874962264,0.014832757042892313
2510.4,0.010387248746305654,0.012703404845677774,0.013990548747364098,0.0017702121293698076,0.029224160824085552,0.002850362749733815,0.0,0.0070187218279816185,0.015026139989376098,0.0027113147743660646,0.020429031205415293,0.011703549096080885,0.008331868865635667,0.012301442634967654,0.01083569805015062,0.01739834401802074,0.01557350840456141
2520.5,0.009795449564433433,0.01078287707089327,0.014509860179099254,0.0013927057812464837,0.039128298028252184,0.00017415894449967288,0.006575524274776476,0.007928549567853256,0.014681360834755321,0.0026179650991289107,0.01745388852604291,0.010308281416219953,0.004355959502278493,0.011721828364111503,0.00998200951420967,0.015263057527405094,0.01609210425460159
2530.5,0.009351353185998397,0.010713899314199414,0.01398506916650147,0.0,0.027725221996778203,0.0005718376233416304,0.003975880694759544,0.008465694805985684,0.013939676718485419,0.0020729807576768053,0.01778746699832926,0.009843762297327705,0.0014526563598500424,0.00950669048941606,0.010215377216114317,0.01281489099783861,0.014553784621735268
