center,area,height,fwhm,sample,source
1643.4612598250326,11.086160915170176,0.18097288329502015,46.04342326405787,E30_a,original
2890.417456806418,1.1755439396852405,0.024614879393898014,35.895589310687214,E30_a,original
3041.5981652568184,12.30818821026007,0.18530965345997438,49.92246460190542,E30_a,original
3083.9606892470847,15.71391783697037,0.29313191218930107,40.29223051942581,E30_a,original
1237.0000001304527,11.240464199868729,0.22750948757086945,37.13510596231197,EM6_c,original
3085.4138935990445,15.427244128663695,0.21207825648099365,54.675421619857616,EM6_c,original
1086.8730894897528,11.937802134287132,0.2927411575706882,30.650708900438133,EM2_c,original
1291.5883757300528,7.930780234025978,0.158706158888649,37.559695939169075,EM2_c,original
1653.790701850982,7.472654712388035,0.12017735517214247,46.73607175179438,EM2_c,original
3080.8879230080315,12.956348871194013,0.26265136555609603,37.07685627758565,EM2_c,original
657.118860366616,6.6131983455316625,0.06965214731060568,71.36363635766435,EM4_b,original
1087.3999999553869,10.020294113425233,0.22284215273155256,33.79738171616566,EM4_b,original
1238.4220449028207,12.303119457862246,0.19890632846766418,46.49075218836887,EM4_b,original
1290.8330189428025,8.662489475775402,0.10530035152715353,61.831934177865676,EM4_b,original
1470.3023378219177,1.763765468129248,0.03129826293234456,42.35654559595555,EM4_b,original
1645.3150900596602,13.0755133991983,0.18863604487219868,52.09955346591315,EM4_b,original
2991.6750969992163,10.755603782002435,0.14398112818994654,56.14733608332175,EM4_b,original
3039.329311217969,19.07517155551753,0.1808657639251058,79.2705768356653,EM4_b,original
3081.0575392364985,18.35864171202497,0.2843222640585774,48.532158852703716,EM4_b,original
1087.059871743157,14.319978569530608,0.33952674598161126,31.700660408358097,EM1_c,original
1259.099999996625,5.873613962551128,0.12633006816393222,34.94609088585457,EM1_c,original
1654.2402282905487,7.683098108132075,0.16675248257127,34.63091796266058,EM1_c,original
3078.454194137181,10.093032564767878,0.2771458025194416,27.372426737932514,EM1_c,original
661.1024568322292,10.826486050191564,0.07531960380347545,108.03871914540572,EM8_b,original
1087.0091901398525,3.691636619095969,0.07982614523945811,34.75951598112726,EM8_b,original
1234.7999999883295,17.460862985451573,0.33129267238833854,39.61446611392067,EM8_b,original
1477.1436472855378,0.45484542647001036,0.009058393447093513,37.74092889863575,EM8_b,original
1649.2000000017563,13.702746619639933,0.1800040588557967,57.21702358554215,EM8_b,original
2988.0438135427185,10.455481884421397,0.24414696089061474,32.187901545278095,EM8_b,original
3087.8988269365027,16.801770500618193,0.2382210619546755,53.01207758902699,EM8_b,original
655.3000000060433,3.9189581921580814,0.05838994673870201,50.446667755974055,EM1_b,original
1087.3999998945987,13.273711828791498,0.30740594872345317,32.454883196313816,EM1_b,original
1249.3307462651321,11.409049241834236,0.1331305025194018,64.41274631787766,EM1_b,original
1290.9301434264783,10.117101834993836,0.12535484261620203,60.66175050152181,EM1_b,original
1469.7463084499498,2.959209961701656,0.05277066314673078,42.14860074879576,EM1_b,original
1643.2861495235309,12.363581893086819,0.18795841138759878,49.44045706928238,EM1_b,original
2881.502409908019,1.8400108111972004,0.020177606873083273,68.54103394106563,EM1_b,original
3034.145615294811,14.36050162371436,0.2155318634461821,50.07927807933315,EM1_b,original
3077.821812932479,17.08776369169945,0.2883632330964354,44.53949374387745,EM1_b,original
3115.8000000335574,9.88652704694932,0.1421412178608884,52.27856519055512,EM1_b,original
656.9139860965668,12.290183464246752,0.09494062581836218,97.29851429148539,EMX,original
1022.8135868222898,9.884112007056432,0.20442729042889501,36.34115440079178,EMX,original
1085.4998360694271,6.803991924728117,0.13572422205674312,37.67960674030974,EMX,original
1147.1178818392777,2.715147921743964,0.04846892630215189,42.10464682075682,EMX,original
1234.7592130495395,7.897042126334867,0.13949053164644779,42.551968733955476,EMX,original
1298.9550220254125,7.646264925729595,0.06849739150318876,83.90256561589871,EMX,original
1643.0349531578877,12.77083491869755,0.1987050492737447,48.30702820374954,EMX,original
2880.9943931958096,0.7674535180956295,0.016490339848177122,34.98020966209053,EMX,original
2997.39999999242,10.665181208954523,0.10600582212202658,75.62030998030642,EMX,original
3041.670184906302,21.89500936645441,0.19456541363765942,84.58228755854509,EMX,original
3078.2107788096514,20.057501209348576,0.27440382836817306,54.93973924920463,EMX,original
659.3565277017748,19.334767359881866,0.13451151287094829,108.038719107658,EMX_b,original
1024.4786129666466,9.876917071783808,0.19027453511059564,39.01581387997908,EMX_b,original
1087.0349544570897,8.02623922122088,0.14687280056180302,41.07434594832966,EMX_b,original
1147.6939957247112,3.646935292993154,0.05615242285274103,48.81569658078273,EMX_b,original
1234.7994585434476,13.091384811854022,0.11954184273651756,82.31245893019334,EMX_b,original
1297.452853852623,7.170580166347788,0.07184822558740885,75.0132844719883,EMX_b,original
1475.6252024243172,0.9655024930019738,0.01573079738493876,46.13203312188373,EMX_b,original
1644.6850528411758,10.403395437395044,0.16866240170888844,46.361423177229995,EMX_b,original
2884.7579852271583,0.6520889771190845,0.014017574308057527,34.96503159112321,EMX_b,original
2995.592460493362,7.7946030773407085,0.09783342379111874,59.88343238631957,EMX_b,original
3042.1388223751946,16.630171497378797,0.16688637966482348,74.89895655512555,EMX_b,original
3080.752866427945,16.487733053576296,0.2427392290531913,51.05295822873178,EMX_b,original
649.4504641546154,5.707128489776359,0.1028251356289736,41.71750169725848,EMX_c,original
1015.1451467340214,22.110456755965817,9.229315023209388,1.8006453229608204,EMX_c,original
1089.8000002116507,4.864148456761144,0.183052848329565,19.97240037091562,EMX_c,original
1237.0801778732243,4.525893779750251,0.11733986025358892,28.99070144197003,EMX_c,original
1641.599628999746,5.946340620589935,0.14327171932511856,31.19530551792688,EMX_c,original
3076.896489661133,18.47433407415425,0.2790640358658597,49.75822218075986,EMX_c,original
1081.897807784593,12.199008237499699,0.24476727561914047,37.46028727746045,E40_c__aug0,augmented
1636.2999985087927,25.60789808173974,8.605720578031502,2.2365912675717246,E40_c__aug0,augmented
3067.5252594018752,12.343615062596227,0.19555244295051882,47.443755262953445,E40_c__aug0,augmented
1036.8749963024218,11.541334909871445,0.23181965060258963,37.42016772396099,E40_c__aug1,augmented
1583.1504042789775,9.302325361452084,0.17886936289239186,39.089084443276064,E40_c__aug1,augmented
3001.9491100567266,12.014948397267725,0.1891204332634744,47.7511009071781,E40_c__aug1,augmented
1074.9999999985894,8.982918927199098,0.18466241170832354,36.56275479409852,E40_c__aug2,augmented
1626.300000005378,22.941332053412587,9.576121637405667,1.8006483608763002,E40_c__aug2,augmented
3083.539107410582,9.946592981774435,0.1521365634261742,49.14062524247879,E40_c__aug2,augmented
1090.7919991862868,9.539044576878172,0.20244214239520716,35.41635698921391,E40_c__aug3,augmented
1651.9116126528586,7.886117291773887,0.1611194581131591,36.78876192990377,E40_c__aug3,augmented
3106.292533775662,11.386040190321882,0.16230885531633413,52.72668051325205,E40_c__aug3,augmented
1089.8000000006894,11.900611877231961,0.275163997469715,32.507054127010434,E40_c__aug4,augmented
1647.7904380426144,33.50070627442237,13.983816524725913,1.8006453296776086,E40_c__aug4,augmented
3057.7494985106155,13.482278711308869,0.22658820171838842,44.72248644221612,E40_c__aug4,augmented
1054.6824879268827,13.121077316699042,0.26658135692801804,36.99471222337125,E40_c__aug5,augmented
1608.4920380059032,10.101860441090315,0.20921880072185495,36.29113818604093,E40_c__aug5,augmented
3039.9351271243536,14.571474698288418,0.21582542032075047,50.74588654387722,E40_c__aug5,augmented
1067.6905963261893,9.871574327447028,0.19910073763286848,37.26606042673391,E40_c__aug6,augmented
1614.8000000012428,26.017284656529647,10.859622847519239,1.8007240256130062,E40_c__aug6,augmented
3050.3624855134854,10.992344856795194,0.15989478571291568,51.67208387447447,E40_c__aug6,augmented
1065.1517781366476,2.198167155486213,0.15347699846158774,10.765082198414904,E40_c__aug7,augmented
1619.84070077813,0.0654242784286756,0.02730930800128647,1.8006453294814846,E40_c__aug7,augmented
3051.937749266776,0.9794800999071924,0.0638133984239578,11.53675516287355,E40_c__aug7,augmented
1074.923964190976,11.371276386922323,0.23352771443109616,36.599126440438795,E40_c__aug8,augmented
1624.7999999991007,30.448283186377154,12.709670262041291,1.8006464938334024,E40_c__aug8,augmented
3037.468216009927,12.240060071268086,0.18343792732528214,50.152703360201166,E40_c__aug8,augmented
1072.333096937591,11.529458850042245,0.22614166190124724,38.320245006257025,E40_c__aug9,augmented
1628.626358486477,8.544032914028342,0.1746905110398347,36.76152594831657,E40_c__aug9,augmented
3072.4542555681082,12.399149662718564,0.17170640864460332,54.27568713598703,E40_c__aug9,augmented
1055.452940401756,13.279313198915718,0.2677046124734768,37.28375908365864,E40_c__aug10,augmented
1608.1222994975656,10.237563377495029,0.20700658860679622,37.17169524869317,E40_c__aug10,augmented
3039.4493324854084,13.730500482536279,0.22957200500606434,44.95389982896365,E40_c__aug10,augmented
1130.7133176556185,12.72204703768133,0.24955766097506907,38.31651691023562,E40_c__aug11,augmented
1692.3385169046655,8.596936918852808,0.19533736906663252,33.07945448669915,E40_c__aug11,augmented
3146.07294333623,14.727461265651685,0.20300947613950257,54.526988397198835,E40_c__aug11,augmented
1065.0000001115886,8.289799019911273,0.19498332552355033,31.95556210776882,E40_c__aug12,augmented
1614.80000000721,7.145332888977885,0.1603971886022484,33.4830990670236,E40_c__aug12,augmented
3038.377851899859,10.782081301505023,0.1540660475423347,52.601192995971886,E40_c__aug12,augmented
1067.44368349408,10.078044811077012,0.19945530676283021,37.97787163983763,E40_c__aug13,augmented
1633.3812172300375,7.435088070932849,0.15607859733014473,35.80491910132372,E40_c__aug13,augmented
3096.5513192031945,10.918195834293929,0.15777022944996344,52.01465899350872,E40_c__aug13,augmented
1065.0000000000382,10.207484040010987,0.2574100519195463,29.805275488464552,E40_c__aug14,augmented
1613.3999999999292,8.051186482749937,0.2114993477488652,28.612169328654474,E40_c__aug14,augmented
3035.9309539166816,12.852496428836512,0.1946258610030975,49.6348687723989,E40_c__aug14,augmented
1062.4999999656038,9.590608646783506,0.19704074796078772,36.583904541581504,E40_c__aug15,augmented
1623.2065153246006,6.6365331665845275,0.1503236309819243,33.18286993632543,E40_c__aug15,augmented
3074.191788079937,10.565487165850568,0.15227900891697574,52.14941226260942,E40_c__aug15,augmented
1049.255928799042,10.048687603119077,0.20135672963592594,37.509660122006494,E40_c__aug16,augmented
1603.4000000011558,25.547128544533066,10.663593943338713,1.800687819663923,E40_c__aug16,augmented
3059.19647547526,10.611986563016972,0.16196442658102797,49.24668329584105,E40_c__aug16,augmented
1089.80000063955,11.617369465921909,0.2714585080687346,32.166534670903545,E40_c__aug17,augmented
1636.2999999938827,36.759481431093846,15.343500153879853,1.8007145224682082,E40_c__aug17,augmented
