center,area,height,fwhm,sample,source
1084.2320057164636,11.170474923957435,0.19661922551380515,42.70174176732533,E40_c,original
1638.2195207784857,9.621794180151303,0.16922723320656669,42.735200088015404,E40_c,original
3075.9833520366506,13.975200392066796,0.18361708633576646,57.20643515253619,E40_c,original
660.304106927727,2.9941120419626,0.05050816320770669,44.55602159776237,E10_a,original
1085.0829097946516,16.308274517166975,0.33644030035104283,36.43341949480576,E10_a,original
1279.144227412012,17.14664494781132,0.11928879768096122,108.03871914464969,E10_a,original
1473.7999999941478,1.5653075167787964,0.05306278657934256,22.172238966201057,E10_a,original
1645.4397307350432,10.708606574117894,0.14393681192030464,55.919208677783644,E10_a,original
3084.4962115167295,16.80247301947195,0.2989560981076584,42.24406703457248,E10_a,original
1082.6125127476623,15.955233036147092,0.224993345278671,53.3007612472571,E70_c,original
1267.7992033870862,11.376068217161576,0.14455291429320036,59.15143280489995,E70_c,original
1643.1474646771703,11.744655127720877,0.15455294098691053,57.1166763819684,E70_c,original
3084.2817083201303,12.075401254096583,0.18609103054767223,48.77261741123266,E70_c,original
657.482970152164,7.006027839211839,0.06162226403876648,85.454343323512,EM4_a,original
1085.81116983327,11.933929362024875,0.21800057142348686,41.14582398320994,EM4_a,original
1237.000000008437,13.912918250092295,0.2041920470615908,51.21289695791727,EM4_a,original
1469.4666634632583,5.770329024880381,0.06468058298946223,67.05429251615902,EM4_a,original
1642.857607702242,14.090722298952906,0.1839097702404232,57.58752145194687,EM4_a,original
2988.099999996987,6.64436648955843,0.11617833507770053,42.98613158696299,EM4_a,original
3078.619100998002,15.142980704503174,0.21879524452911783,52.020368401676734,EM4_a,original
655.9883461938625,5.219021763852286,0.06332739067487593,61.94374337863377,EM1_a,original
1086.3197219774497,14.384168420015463,0.2825050016867442,38.27000783387786,EM1_a,original
1246.6691819910154,10.44799588840767,0.14185445747323494,55.359217006539396,EM1_a,original
1288.6182067578425,11.151548168701087,0.13256119363728,63.22934626668708,EM1_a,original
1468.3888954131444,4.996565058716717,0.06924132055093832,54.23830857374176,EM1_a,original
1641.4289187094048,13.034452223684028,0.18280013239006146,53.594004897670885,EM1_a,original
2872.709453931085,2.036389402210347,0.02777531641266351,55.10636267548388,EM1_a,original
3033.6272588596994,13.58719489053724,0.19297761424705853,52.92036182152924,EM1_a,original
3076.5488806957837,15.58457239196171,0.25398635980141954,46.11948297139058,EM1_a,original
656.3152285522552,6.744638679576375,0.0659449602103585,76.8735631207426,EM2_a,original
1086.129204235826,13.889313254520296,0.2628228948168756,39.72075652205952,EM2_a,original
1241.9242808875372,11.995388134112162,0.15763619769821696,57.19502934409583,EM2_a,original
1288.8695025618076,11.637418047460633,0.13092805626974446,66.80728891320071,EM2_a,original
1468.0965498382182,5.6430549726138075,0.0709756959287653,59.759169665780966,EM2_a,original
1642.152391976106,13.324059967978041,0.17508214196914912,57.19981978333892,EM2_a,original
3034.2007027657883,12.482548906107139,0.1696818109270821,55.29271543355047,EM2_a,original
3077.0160745771996,14.672505240870994,0.23469232461808906,46.98998643398462,EM2_a,original
1089.800000030186,10.770797892255906,0.19892967633276368,40.695672876646576,EM3_c,original
1240.9713004765117,11.510652958512248,0.15269912229530783,56.65827559251446,EM3_c,original
1638.4380994270057,10.844457501404479,0.16372736159779375,49.78362317702451,EM3_c,original
3078.0828058278166,9.677677404219757,0.16150546877677438,45.03849207482773,EM3_c,original
1091.7174459018024,8.556473991437741,0.16787484561623725,38.30973442192579,E20_c,original
1649.2000000000455,6.631673518694099,0.1344749025189841,37.06652155764156,E20_c,original
659.6625555230149,6.248233182399263,0.06871534354954265,68.34447941043635,EM3_b,original
1087.3999999597188,12.292120479108265,0.2480294710455286,37.24975787585285,EM3_b,original
1240.7299127961871,13.110382045410786,0.18091804428288044,54.46699257229763,EM3_b,original
1291.777966074371,13.145267111747323,0.13145261572439018,75.16230947688211,EM3_b,original
1470.7401935629857,5.696747991265797,0.06911582467715434,61.95116054818478,EM3_b,original
1644.5191318433472,13.768322988685432,0.1845530980133387,56.07375484411162,EM3_b,original
2995.5881118062057,9.714067398766225,0.10012386968044934,72.92281398672002,EM3_b,original
3034.3999999988973,11.582623968431784,0.1591188490024375,54.71233646256074,EM3_b,original
3080.3855648714534,14.847836558986202,0.22714430218942613,49.13164034841975,EM3_b,original
1085.7256429405045,9.621153622459426,0.15639744386951127,46.23782866749103,EM6_a,original
1234.2036175768378,15.544077567210536,0.2448429100562103,47.71746406897825,EM6_a,original
1644.5544676818652,14.162914193283402,0.17660278085283548,60.27747048888446,EM6_a,original
2986.906240536891,7.496360545281327,0.1496474350907578,37.65139933620647,EM6_a,original
3082.737653159571,14.291276884757465,0.1927079749911784,55.74055372833425,EM6_a,original
1087.2378334067093,10.830071422575996,0.1637380060451567,49.71434895068821,EM5_c,original
1237.9514452704054,14.452119836076648,0.18652837426483157,58.23533552246883,EM5_c,original
1655.2766047949972,8.917116875566487,0.11849196824845731,56.56339629767827,EM5_c,original
3087.8161680900444,12.789848639976334,0.17630632061017457,54.52522366885532,EM5_c,original
1084.5991271458872,8.488357833919014,0.17166994300871713,37.16459028481282,EM4_c,original
1238.252729811598,8.64979175060496,0.13489847099331248,48.19461968095968,EM4_c,original
1642.2746434293495,8.500524804962458,0.14310640155627735,44.646416926356544,EM4_c,original
3082.536352864181,8.589212699763884,0.148907442326638,43.35476998134247,EM4_c,original
1237.0000000249918,18.44386923520609,0.35337583430708547,39.22971207007699,Methanol,original
1306.9880602593234,9.12037372975275,0.07530447209179822,91.0315210917649,Methanol,original
1652.4612839957842,14.671530530964553,0.16261750042823742,67.81223734688405,Methanol,original
2988.886584540256,12.050332910697653,0.26595653234137423,34.055582763545516,Methanol,original
3093.0311919745395,13.233500113103785,0.2015228903295195,49.35717278544666,Methanol,original
656.6546559302611,2.8753915779135166,0.04807088129255972,44.95881389388018,E70_a,original
1085.6750306503257,16.08817856150972,0.32993328378690395,36.65056560898958,E70_a,original
1254.0190372802408,13.477113349691512,0.12758578321512615,79.3952517326193,E70_a,original
